builtin_interfaces.msg.Time(sec=1694459333, nanosec=317848599)	-2.179558339791719	-0.3515095336754597	0.4344408100638705	6.725431465821782e-05	-0.00039748322608029984
builtin_interfaces.msg.Time(sec=1694459333, nanosec=351612391)	-2.179558409976295	-0.3515096226596126	0.434442266223957	8.24310917421464e-05	-0.0003864592319918246
builtin_interfaces.msg.Time(sec=1694459333, nanosec=386398035)	-2.179558519393406	-0.35150966376588244	0.43444383635778927	8.086252494322871e-05	-0.00038479081343733743
builtin_interfaces.msg.Time(sec=1694459333, nanosec=420211286)	-2.1795586169483627	-0.3515097115195016	0.4344451965622312	7.928291337290622e-05	-0.00037635581725170304
builtin_interfaces.msg.Time(sec=1694459333, nanosec=454216414)	-2.1795587161636183	-0.3515096743928881	0.4344465582804428	7.908297321956452e-05	-0.00037909731117980914
builtin_interfaces.msg.Time(sec=1694459333, nanosec=488488362)	-2.1795587980073634	-0.35150976340601153	0.43444795417416104	6.355860333401406e-05	-0.0003820948163560219
builtin_interfaces.msg.Time(sec=1694459333, nanosec=522337129)	-2.1795589099670982	-0.35150984487049564	0.4344494214374738	6.959607079685701e-05	-0.00037665743241013474
builtin_interfaces.msg.Time(sec=1694459333, nanosec=555883580)	-2.1795589740838985	-0.35150983189446655	0.4344508728994932	7.217892162884195e-05	-0.00038521004413167995
builtin_interfaces.msg.Time(sec=1694459333, nanosec=590673409)	-2.179559056439667	-0.3515098628118116	0.43445243802797046	8.399464316915121e-05	-0.0004100293375354702
builtin_interfaces.msg.Time(sec=1694459333, nanosec=623936495)	-2.179559211218624	-0.35150996471116375	0.4344536990111019	8.302090947906116e-05	-0.0003835753773304371
builtin_interfaces.msg.Time(sec=1694459333, nanosec=659253414)	-2.1795593064432217	-0.3515099435364966	0.43445514499910853	8.01050152436642e-05	-0.0003771386273109729
builtin_interfaces.msg.Time(sec=1694459333, nanosec=692430137)	-2.1795594190593723	-0.3515098883637683	0.4344567888721858	7.329856074906062e-05	-0.00038068713542586827
builtin_interfaces.msg.Time(sec=1694459333, nanosec=726708400)	-2.1795594130790854	-0.35151013024317695	0.43445785513060053	7.440458789004361e-05	-0.0003919637900849719
builtin_interfaces.msg.Time(sec=1694459333, nanosec=760672771)	-2.1795595246446373	-0.3515102425791694	0.4344595249201595	9.252936683191136e-05	-0.0004004796304366438
builtin_interfaces.msg.Time(sec=1694459333, nanosec=794577761)	-2.1795596893923235	-0.35151022940638355	0.43446110519891284	8.852566869326992e-05	-0.0003879728710661725
builtin_interfaces.msg.Time(sec=1694459333, nanosec=829188162)	-2.179559760127532	-0.3515101592243332	0.4344627258387688	7.721609853833929e-05	-0.0003663393895771834
builtin_interfaces.msg.Time(sec=1694459333, nanosec=862806376)	-2.17955986244379	-0.3515102404076561	0.43446401909114934	8.49434494901716e-05	-0.00037188289563810554
builtin_interfaces.msg.Time(sec=1694459333, nanosec=897869059)	-2.1795599297625934	-0.35151021691359857	0.43446549910028687	6.931211409239957e-05	-0.00037177002434808876
builtin_interfaces.msg.Time(sec=1694459333, nanosec=930817055)	-2.179560030917971	-0.3515101444885113	0.4344669400782263	8.794083893893742e-05	-0.00038168629245442293
builtin_interfaces.msg.Time(sec=1694459333, nanosec=965295286)	-2.179560121128354	-0.35151036594236207	0.43446835050353616	8.41007306591822e-05	-0.00040739895589794983
builtin_interfaces.msg.Time(sec=1694459333, nanosec=998964056)	-2.179560200072894	-0.35151052960042806	0.43446985892426176	8.120642473455824e-05	-0.00036585386229060504
builtin_interfaces.msg.Time(sec=1694459334, nanosec=32820273)	-2.179560328894517	-0.3515105649621719	0.4344714804241395	7.899579201897593e-05	-0.0003743071110860769
builtin_interfaces.msg.Time(sec=1694459334, nanosec=67164411)	-2.1795604570152474	-0.3515105311981482	0.43447298450426625	6.964370452063512e-05	-0.0003743142112317114
builtin_interfaces.msg.Time(sec=1694459334, nanosec=102011934)	-2.179560539321572	-0.3515104373669769	0.43447436657410776	5.214003376102796e-05	-0.0003735470550160083
builtin_interfaces.msg.Time(sec=1694459334, nanosec=136427575)	-2.179560682924414	-0.3515105421431204	0.43447597376108815	8.103989815826172e-05	-0.0004015100761220206
builtin_interfaces.msg.Time(sec=1694459334, nanosec=169985503)	-2.1795607529248375	-0.35151070417658253	0.4344771781031237	8.654593455677235e-05	-0.000365852083092521
builtin_interfaces.msg.Time(sec=1694459334, nanosec=204214587)	-2.179560812847888	-0.3515107237791403	0.43447886453271933	6.794956628329083e-05	-0.00036898674383268633
builtin_interfaces.msg.Time(sec=1694459334, nanosec=237880558)	-2.1795609465985453	-0.3515106595810025	0.43448039410633493	8.183214269486967e-05	-0.0003702839927720799
builtin_interfaces.msg.Time(sec=1694459334, nanosec=272116691)	-2.179561062517312	-0.35151077062390157	0.4344815967252025	7.000826278166184e-05	-0.00038014964686186825
builtin_interfaces.msg.Time(sec=1694459334, nanosec=305842600)	-2.1795611645845017	-0.3515107321785348	0.434483232086026	7.163558334817222e-05	-0.00038484650809512906
builtin_interfaces.msg.Time(sec=1694459334, nanosec=339609099)	-2.1795612275700567	-0.3515107600594067	0.4344847096636662	8.81920935859193e-05	-0.00040667778267869685
builtin_interfaces.msg.Time(sec=1694459334, nanosec=373890718)	-2.1795613139047556	-0.35151084095579804	0.43448619289477813	8.500028167736734e-05	-0.0003920536522501593
builtin_interfaces.msg.Time(sec=1694459334, nanosec=407368792)	-2.179561436985395	-0.35151086429125994	0.434487812735538	7.829767251710349e-05	-0.0003840273286108107
builtin_interfaces.msg.Time(sec=1694459334, nanosec=441675919)	-2.1795615290167483	-0.351510980085894	0.43448899823353354	8.045100247572467e-05	-0.0003659690359854446
builtin_interfaces.msg.Time(sec=1694459334, nanosec=475462926)	-2.1795616122021526	-0.351510973919291	0.43449053832871887	6.773573818425399e-05	-0.0003663686647330284
builtin_interfaces.msg.Time(sec=1694459334, nanosec=509451132)	-2.179561724161759	-0.3515109307767734	0.43449197547165397	6.148423990487371e-05	-0.00037339608101204073
builtin_interfaces.msg.Time(sec=1694459334, nanosec=543616179)	-2.1795618114751303	-0.3515110690358788	0.434493392651268	8.323732598400799e-05	-0.00039279536366307235
builtin_interfaces.msg.Time(sec=1694459334, nanosec=578373926)	-2.1795619341572334	-0.3515110880689998	0.43449491569295823	8.531688376441375e-05	-0.00038174105602719775
builtin_interfaces.msg.Time(sec=1694459334, nanosec=612718320)	-2.179562058194378	-0.35151106376248026	0.434496494810269	7.413382240612382e-05	-0.0003791286496996806
builtin_interfaces.msg.Time(sec=1694459334, nanosec=646576989)	-2.179562076136654	-0.3515111604420342	0.4344976694772006	6.829394224869173e-05	-0.00035888345634829764
builtin_interfaces.msg.Time(sec=1694459334, nanosec=680493878)	-2.179562168893802	-0.35151114320187643	0.4344993348637119	8.622475012709274e-05	-0.0003817828678603264
builtin_interfaces.msg.Time(sec=1694459334, nanosec=714599552)	-2.179562216670111	-0.35151124560939195	0.4345006089904325	7.00800203806744e-05	-0.0003757784070197371
builtin_interfaces.msg.Time(sec=1694459334, nanosec=748344472)	-2.1795623469995014	-0.35151122116711403	0.4345022682238366	8.674343614143535e-05	-0.00038977849543187437
builtin_interfaces.msg.Time(sec=1694459334, nanosec=782449263)	-2.179562449664549	-0.35151131024072907	0.43450364438838135	7.964732473596207e-05	-0.00038776916764067195
builtin_interfaces.msg.Time(sec=1694459334, nanosec=817436926)	-2.179562513376591	-0.3515113275593778	0.4345051015842958	7.942630583135997e-05	-0.00037090975957783547
builtin_interfaces.msg.Time(sec=1694459334, nanosec=850646250)	-2.1795625720965353	-0.3515113537896139	0.43450659589102203	7.966082414273797e-05	-0.0003847633921168776
builtin_interfaces.msg.Time(sec=1694459334, nanosec=885000969)	-2.179562676358979	-0.35151160673925286	0.4345080131580213	8.171376950868604e-05	-0.00036571587713013395
builtin_interfaces.msg.Time(sec=1694459334, nanosec=919543412)	-2.1795629120831825	-0.35151172457894736	0.4345096644541098	8.188363764195415e-05	-0.0003698448622759549
builtin_interfaces.msg.Time(sec=1694459334, nanosec=953330881)	-2.1795630866927973	-0.3515117468592766	0.4345111990107862	6.988886059457067e-05	-0.0003710205967187849
builtin_interfaces.msg.Time(sec=1694459334, nanosec=987290822)	-2.1795631523164514	-0.35151167359652175	0.4345126448035264	7.690010658088908e-05	-0.0003761970758173661
builtin_interfaces.msg.Time(sec=1694459335, nanosec=21049148)	-2.179563274262281	-0.35151156423028584	0.4345142378618463	6.132869312781166e-05	-0.0004014147334437843
builtin_interfaces.msg.Time(sec=1694459335, nanosec=55210114)	-2.1795633466618334	-0.3515117824660413	0.43451551978029923	7.323240884237603e-05	-0.0003784346590120807
builtin_interfaces.msg.Time(sec=1694459335, nanosec=89684669)	-2.1795635318552784	-0.3515118869979888	0.4345171926457571	8.97355640741109e-05	-0.0004006844256938617
builtin_interfaces.msg.Time(sec=1694459335, nanosec=123603901)	-2.1795636230400586	-0.3515118525927281	0.4345187592583897	8.356729166631027e-05	-0.00037846471967665704
builtin_interfaces.msg.Time(sec=1694459335, nanosec=157980822)	-2.1795637121696174	-0.3515117872560603	0.43452033292838455	7.708040182527874e-05	-0.0003743236843021321
builtin_interfaces.msg.Time(sec=1694459335, nanosec=191926346)	-2.1795638223509117	-0.35151187971377107	0.43452153513836145	8.300744243659809e-05	-0.0003742985694161904
builtin_interfaces.msg.Time(sec=1694459335, nanosec=226930010)	-2.179563917802058	-0.3515118693679652	0.4345230017653679	4.585362142437308e-05	-0.0003671629131173559
builtin_interfaces.msg.Time(sec=1694459335, nanosec=260287444)	-2.1795639735877934	-0.35151196530202	0.43452423650874855	7.420420619231986e-05	-0.000386670865327627
builtin_interfaces.msg.Time(sec=1694459335, nanosec=294559160)	-2.1795640761758195	-0.351512009664321	0.43452605305214387	8.374822170777594e-05	-0.00039539273360816754
builtin_interfaces.msg.Time(sec=1694459335, nanosec=328299907)	-2.1795641455085155	-0.3515121049658569	0.43452739477777197	7.990297303848097e-05	-0.00036412902755060344
builtin_interfaces.msg.Time(sec=1694459335, nanosec=361840280)	-2.179564260169551	-0.3515120886072076	0.4345289046461139	7.914923624369356e-05	-0.00037765841825274554
builtin_interfaces.msg.Time(sec=1694459335, nanosec=395910885)	-2.1795643885537186	-0.3515120573335836	0.43453027770117625	8.067743941842875e-05	-0.00037032856831520757
builtin_interfaces.msg.Time(sec=1694459335, nanosec=429716547)	-2.1795644423634157	-0.35151220786068993	0.43453173839941084	7.164359373182453e-05	-0.00037162844748910956
builtin_interfaces.msg.Time(sec=1694459335, nanosec=463814786)	-2.1795645347958446	-0.3515122213591931	0.43453327379426254	8.822782872542118e-05	-0.0003974270475811847
builtin_interfaces.msg.Time(sec=1694459335, nanosec=498170617)	-2.1795646744996837	-0.35151222393677817	0.43453488905838267	8.101015479103514e-05	-0.0004022672815052287
builtin_interfaces.msg.Time(sec=1694459335, nanosec=532655786)	-2.179564726320851	-0.35151227856722345	0.43453612465445396	7.823722964345553e-05	-0.0003582209427611142
builtin_interfaces.msg.Time(sec=1694459335, nanosec=566598232)	-2.1795648287949754	-0.35151239517108585	0.4345375592872715	6.379396690271317e-05	-0.0003904647174175387
builtin_interfaces.msg.Time(sec=1694459335, nanosec=600457597)	-2.1795649389736664	-0.3515124736992614	0.43453896968804817	7.095798832462607e-05	-0.00038116506414701836
builtin_interfaces.msg.Time(sec=1694459335, nanosec=635143642)	-2.179565047502514	-0.35151242848086145	0.43454051469432753	9.150692621405428e-05	-0.00040070541986016433
builtin_interfaces.msg.Time(sec=1694459335, nanosec=669424429)	-2.1795651648975825	-0.3515124755221882	0.4345419473285017	8.39457783746833e-05	-0.00038962245404853857
builtin_interfaces.msg.Time(sec=1694459335, nanosec=703456702)	-2.179565207207143	-0.35151246318991	0.4345435469286617	8.206620180396473e-05	-0.00036494733961314047
builtin_interfaces.msg.Time(sec=1694459335, nanosec=738322944)	-2.1795652861358215	-0.35151254469290966	0.4345449163379935	7.355465677158244e-05	-0.0004067299089765136
builtin_interfaces.msg.Time(sec=1694459335, nanosec=771569403)	-2.1795653856514408	-0.35151256884004844	0.4345465188037137	8.750294837586736e-05	-0.0003888066282318545
builtin_interfaces.msg.Time(sec=1694459335, nanosec=805636831)	-2.179565510417047	-0.3515125613696739	0.43454805712640443	7.966731400097749e-05	-0.0003868513240790522
builtin_interfaces.msg.Time(sec=1694459335, nanosec=839502540)	-2.1795655779334053	-0.35151264394261234	0.4345493281358734	7.910519193646078e-05	-0.00036496938775325554
builtin_interfaces.msg.Time(sec=1694459335, nanosec=873726104)	-2.1795656225963334	-0.3515126308638181	0.43455089650302936	8.175174204887013e-05	-0.00037027393570645124
builtin_interfaces.msg.Time(sec=1694459335, nanosec=907547860)	-2.1795657244623152	-0.35151275036824625	0.43455219289423885	6.571736253092013e-05	-0.00036333415434184203
builtin_interfaces.msg.Time(sec=1694459335, nanosec=941618097)	-2.179565827357769	-0.35151273912680786	0.4345538124767408	6.977288938205751e-05	-0.0003734858678577917
builtin_interfaces.msg.Time(sec=1694459335, nanosec=975758571)	-2.1795659542102412	-0.3515127600950388	0.4345553938373727	8.514153468917895e-05	-0.00041010667873802404
builtin_interfaces.msg.Time(sec=1694459336, nanosec=9710092)	-2.1795659988925427	-0.351512956918856	0.4345566143442239	8.531148199553525e-05	-0.00037303499918829504
builtin_interfaces.msg.Time(sec=1694459336, nanosec=43802206)	-2.1795660895556157	-0.3515130501606248	0.434558411649163	6.820747555599872e-05	-0.0003624099402508462
builtin_interfaces.msg.Time(sec=1694459336, nanosec=77826837)	-2.179566273778085	-0.3515130532170192	0.43455988624358655	6.711269139604852e-05	-0.0003743346518581029
