729.879	-0.674362981003944	-2.9056558221083764	-0.055706296182342234	-0.4989920441509191	-0.4983329770842786
729.913	-0.6912956525853136	-2.9045689858860455	-0.07263888396099208	-0.49899608674745727	-0.49835219987790147
729.947	-0.7082075750543306	-2.9031967318024883	-0.08957173812032787	-0.49899507385643666	-0.49833492149311504
729.981	-0.7250936934741173	-2.9015380431063194	-0.10650509728998091	-0.4989916275796724	-0.498355524757656
730.015	-0.7419492940459254	-2.899592541039448	-0.12343816936059374	-0.49900384510447354	-0.49836388528541953
730.049	-0.7587697548829394	-2.8973631213387723	-0.14037192382437075	-0.49899582646926216	-0.49835530684568774
730.083	-0.7755500041004783	-2.8948494690432676	-0.15730582504277127	-0.4989926894158958	-0.49838090386374273
730.117	-0.7922851277937134	-2.8920507560232918	-0.17423959988271348	-0.4989918253678347	-0.4982875851535537
730.151	-0.8089705856467058	-2.8889697574388893	-0.19117391133350392	-0.4989892463559872	-0.49833928206268185
730.185	-0.8256015754923837	-2.885607309426432	-0.20810821132502932	-0.49900079435172395	-0.49838374017800247
730.219	-0.8421729581653524	-2.881962768313672	-0.22504298768835643	-0.4990002350320176	-0.4983911980412848
730.253	-0.8586803848412263	-2.878037955993419	-0.24197755589172576	-0.4989959853353441	-0.4983719528838213
730.287	-0.8751192519574603	-2.873835367499963	-0.25891227345871776	-0.49899793007782284	-0.49838453892307444
730.321	-0.8914842265597455	-2.869354267518191	-0.27584755014829854	-0.4990015767853563	-0.49840603545149204
730.355	-0.907770983218929	-2.864596212539703	-0.29278260879512247	-0.49901235868344407	-0.49843647991101453
730.389	-0.9239751430759744	-2.8595640601507846	-0.30971783829060573	-0.49901683709876565	-0.4984298625325374
730.423	-0.9400916275480421	-2.8542580552744137	-0.3266533729804423	-0.4989991083862105	-0.49842141260007194
730.457	-0.9561156121405809	-2.8486788284064843	-0.3435887036454769	-0.49901118739074984	-0.4984399744340133
730.491	-0.9720431614938437	-2.842829921191809	-0.36052452233061094	-0.49900877711685304	-0.49843328288756356
730.525	-0.9878696145147763	-2.8367126091290746	-0.37746017800129295	-0.4989975573613377	-0.4984268996631412
730.559	-1.0035896449268555	-2.8303271087119652	-0.3943963623645897	-0.4990108984233708	-0.49837684243444635
730.593	-1.0191994057049891	-2.8236763461272703	-0.4113321815490687	-0.49899422410932165	-0.49841243619165637
730.627	-1.0346947166534228	-2.816763173920395	-0.42826807761213587	-0.4989975007437877	-0.49840354792457575
730.661	-1.0500704056221832	-2.8095881493124764	-0.445204447322469	-0.49900576389170936	-0.4984406853950623
730.695	-1.0653221364167436	-2.8021528308112122	-0.46214048863365986	-0.4990156477662082	-0.4984380876988939
730.729	-1.0804461947975297	-2.7944613392201463	-0.47907685620708107	-0.49900836750827604	-0.49842037380167475
730.763	-1.0954378955282649	-2.7865151102382906	-0.4960131395315253	-0.4990008366306483	-0.4984636022729947
730.797	-1.1102922526596448	-2.778315007676158	-0.5129496762404089	-0.4990183644287838	-0.49842625690085596
730.831	-1.1250058938255871	-2.7698648117460074	-0.5298861203487644	-0.4990179339570834	-0.498462575975464
730.865	-1.1395747924946382	-2.7611675592704557	-0.5468224002554036	-0.4990138488130156	-0.49846770907969135
730.899	-1.1539938670247916	-2.752224032970601	-0.5637591540021131	-0.49901212281732155	-0.49845315610996455
730.933	-1.1682591668740743	-2.7430372147311353	-0.5806955966340455	-0.4990177041059876	-0.49846592572311793
730.967	-1.1823672821712923	-2.7336110051423574	-0.5976321387297466	-0.4990225696440621	-0.4984646667386828
731.001	-1.1963137359276845	-2.723947119934467	-0.6145686672008717	-0.4990049694812849	-0.49843010371558444
731.035	-1.2100938925754006	-2.714047503178859	-0.631505377155997	-0.49902183368878217	-0.4983946899801466
731.069	-1.2237049453726612	-2.7039165797989106	-0.6484420515609406	-0.4990086624371468	-0.49843287316096746
731.103	-1.237142741712417	-2.693557199818371	-0.6653786299580605	-0.4990038729941582	-0.49847229320763137
731.137	-1.2504023437562306	-2.6829706094068255	-0.6823154312760843	-0.49901543888463923	-0.4984024789606514
731.171	-1.263481148142082	-2.672161270011208	-0.6992520278044108	-0.4990187629721877	-0.49846271587359753
731.205	-1.2763756214332809	-2.6611327507084708	-0.716188408878412	-0.49899861222740494	-0.4984550489063784
731.239	-1.289080835084733	-2.649886921571846	-0.7331252153436605	-0.49900837089160116	-0.4984581145229257
731.273	-1.3015932708903035	-2.6384267599906046	-0.7500616696930772	-0.4990208870259901	-0.4984495945463486
731.307	-1.3139107229738256	-2.626757345008393	-0.7669983021087858	-0.49900807013908693	-0.4984296439181215
731.341	-1.3260288254524113	-2.6148811126156746	-0.7839348075159778	-0.49900614482627675	-0.4984678915011042
731.375	-1.337943160146711	-2.6028004175027153	-0.8008713766211216	-0.4990140241268908	-0.49838965041296335
731.409	-1.3496516754071588	-2.5905201256990176	-0.8178078897882114	-0.4990066795135001	-0.4984294680642014
731.443	-1.361151061340191	-2.5780438334732483	-0.8347442197739249	-0.49901809865961017	-0.49845208306356653
731.477	-1.3724366831910995	-2.565373948521367	-0.8516808906717487	-0.4990114815244764	-0.4984526519488911
731.511	-1.383506099734737	-2.5525145572866927	-0.8686171599509585	-0.49901259104699486	-0.4984367711435146
731.545	-1.3943569362009993	-2.5394702617936713	-0.885553370275636	-0.4990084291841106	-0.49842612193888597
731.579	-1.4049849021802574	-2.526243903218516	-0.9024898257602485	-0.49900861436645527	-0.49845095521861915
731.613	-1.4153866314107622	-2.512838708811038	-0.9194259550423282	-0.49903070393954435	-0.49846549645990446
731.647	-1.42556086681092	-2.4992600156797695	-0.9363622291642062	-0.49901900498920854	-0.498450276626683
731.681	-1.4355037202789658	-2.4855110945736607	-0.9532984369187627	-0.4990074040599557	-0.49845230653721145
731.715	-1.4452112851578434	-2.4715950499696557	-0.9702344140207677	-0.4990124897626388	-0.4984307375259585
731.749	-1.454682461499067	-2.4575169902033505	-0.9871705508750566	-0.4990138561826101	-0.49843937428966
731.783	-1.4639143563673926	-2.4432808328772997	-1.0041063600343607	-0.4990040521514737	-0.4984395707655099
731.817	-1.472902861645356	-2.428889894839364	-1.0210425894513382	-0.49902400399125996	-0.4984289566486099
731.851	-1.4816464888403296	-2.4143487309892113	-1.037978347829285	-0.49900480235516076	-0.4984156622303993
731.885	-1.4901435069857012	-2.3996621091591357	-1.0549139769587028	-0.4990036352501965	-0.4984144369823313
731.919	-1.4983900541097919	-2.384833569185018	-1.07184986478947	-0.49900896081213975	-0.4984360149906789
731.953	-1.5063835190044583	-2.369866902068981	-1.0887853752707994	-0.49902626923791993	-0.4984460557625475
731.987	-1.5141233611556748	-2.354767539172955	-1.105721077899975	-0.49902049811827426	-0.4984263127218655
732.021	-1.5216066636176464	-2.339539479364949	-1.1226565144424232	-0.4990039547319476	-0.49844163568573135
732.055	-1.528829861837076	-2.3241863575019375	-1.139592144189683	-0.4990106132475367	-0.49837640701018926
732.089	-1.5357924257759568	-2.3087131695150314	-1.1565274763577353	-0.49901491103294726	-0.49842222519466584
732.123	-1.542492886200075	-2.2931246831271106	-1.1734625973737431	-0.4990041700370735	-0.49842090621006807
732.157	-1.54892727510079	-2.2774246292835545	-1.190398074599536	-0.4990163730696609	-0.49838556147528434
732.191	-1.555094963252386	-2.2616177980498926	-1.2073331067688422	-0.4990062594328548	-0.49840319325709964
732.225	-1.5609950670909973	-2.2457091738458304	-1.2242680547034277	-0.49902002751419827	-0.49842338108676226
732.259	-1.566624179077503	-2.2297026466313636	-1.2412032033375258	-0.49901083443752736	-0.4984124848004164
732.293	-1.5719809364499704	-2.213602905052935	-1.2581380337853105	-0.4990242071758212	-0.49842743607096424
732.327	-1.5770654293708837	-2.1974151227906984	-1.2750727487482425	-0.49902034095975784	-0.4984139513042642
732.361	-1.5818747355159026	-2.181143469806834	-1.2920075667603141	-0.4990065296385994	-0.498412804714168
732.395	-1.586406927280573	-2.164792457157635	-1.3089421172134053	-0.49902331679154066	-0.49841905493739846
732.429	-1.5906625235898633	-2.1483672737484896	-1.325876692260198	-0.49901750847045023	-0.49840254035158543
732.463	-1.5946396441452082	-2.131872512005417	-1.3428111201720097	-0.49900284260238237	-0.4984095253759813
732.497	-1.5983356811634142	-2.1153125193568063	-1.3597456591242554	-0.499010126589637	-0.49834557429179976
732.531	-1.601751223803299	-2.0986922726134147	-1.3766798978457102	-0.49900931485257727	-0.49838438456391326
732.565	-1.6048858793672038	-2.0820167681273567	-1.393613914063797	-0.49900299649606217	-0.4983828255444475
732.599	-1.6077365528849903	-2.0652905062344478	-1.4105482438959698	-0.49900941312651603	-0.49838784060111363
732.633	-1.6103035139947481	-2.048518246136789	-1.427482140823222	-0.49900567567048565	-0.4983687538673598
732.667	-1.6125871196220367	-2.0317050969850015	-1.4444159233940659	-0.4990106462589946	-0.49837803323116436
732.701	-1.6145852195761277	-2.01485573201516	-1.4613498837099126	-0.4990062983950659	-0.49838473645164083
732.735	-1.6162968883748978	-1.9979747231901388	-1.4782834152292317	-0.4990108665959531	-0.49837431963095824
732.769	-1.6177236117511544	-1.98106725966806	-1.4952170674310783	-0.49901521665333454	-0.49837670749230556
732.803	-1.6188637224264921	-1.9641381867687562	-1.512150683234138	-0.49900511561354705	-0.4983742570225081
732.837	-1.6197160855945851	-1.9471920567968262	-1.5290839220577508	-0.499014921178262	-0.4983726554371539
732.871	-1.6202823497727477	-1.9302339804996136	-1.5460172111255335	-0.49900924323324164	-0.4983584972600387
732.905	-1.6205616247841104	-1.9132688164411653	-1.5629503830433813	-0.4990006434106647	-0.498373906668927
732.939	-1.6205523655594596	-1.8963013657878425	-1.5798835476570714	-0.49901824703179165	-0.4983380917470071
732.973	-1.6202562772476647	-1.879336420632668	-1.5968165092812214	-0.49901888975078557	-0.4983637980420162
733.007	-1.6196739725093057	-1.862378892367438	-1.6137491933070056	-0.49899665948993693	-0.49835479028280455
733.041	-1.6188037147995604	-1.8454336936530782	-1.6306821061106331	-0.49900331536474984	-0.4983617887526874
733.075	-1.6176461344853028	-1.828505751753038	-1.6476146233545654	-0.4989916107121444	-0.4983416024180891
733.109	-1.616203244771939	-1.8115997425046324	-1.6645471064956416	-0.499008485345774	-0.49834141290093237
733.143	-1.6144742848790739	-1.7947206269103926	-1.6814794850644899	-0.49899921961357674	-0.49834694396981505
733.177	-1.6124586450776368	-1.7778732807789464	-1.698411727778433	-0.49899996731479324	-0.49828654536824557
733.211	-1.6101587421936852	-1.7610624103617936	-1.7153439593197917	-0.49899101301926496	-0.4983230708996071
733.245	-1.6075752744413643	-1.7442927670527375	-1.7322758617102103	-0.4990070444072134	-0.49833935682582625
733.279	-1.6047072447019175	-1.7275695424483586	-1.749207954063445	-0.49900204943488247	-0.4983317305815203
733.313	-1.601556117256222	-1.710897256405776	-1.7661396846562964	-0.4990172191259156	-0.4983417150301778
733.347	-1.5981243771204718	-1.694280480829122	-1.7830712400684186	-0.4990130782844031	-0.49832879115976114
733.381	-1.594411556426375	-1.6777242815220652	-1.8000028532987782	-0.49899645366772133	-0.49832613512588236
733.415	-1.5904178666469493	-1.6612335749393916	-1.8169341030581099	-0.499004550938003	-0.4983099971305309
733.449	-1.5861464243218466	-1.6448126156865475	-1.8338655151621788	-0.49900619164254684	-0.49831583389481926
733.483	-1.5815981319645276	-1.6284661360639612	-1.8507965114467817	-0.4989927306788806	-0.4983024870214957
733.517	-1.5767726385131187	-1.6121994383440272	-1.8677277610090413	-0.4990007749175049	-0.4983124604725812
733.551	-1.5716724198587313	-1.5960166452675895	-1.8846585326823813	-0.4989915705561357	-0.4982920694716801
733.585	-1.5663000426897635	-1.579922245347701	-1.9015891400861535	-0.49899229939134615	-0.49828663058553907
733.619	-1.5606555045289452	-1.5639213788851725	-1.9185199078974378	-0.49899523147062974	-0.4982991048778038
733.653	-1.5547399790658176	-1.548018555589947	-1.935450275110101	-0.4990069206200067	-0.4983158979423729
733.687	-1.5485569960101107	-1.5322178500903982	-1.9523806636784158	-0.4989953723829106	-0.4982835836469603
733.721	-1.5421077340675233	-1.516524047940887	-1.9693108805866069	-0.4989893520050406	-0.4982970317878016
733.755	-1.5353925616559503	-1.5009421615388914	-1.9862410845515635	-0.49900711094705924	-0.498262398978924
733.789	-1.5284150115899724	-1.4854758302675357	-2.003170966026368	-0.49900647077878035	-0.4982917898160504
733.823	-1.521177499446097	-1.4701295251339181	-2.0201006848361867	-0.49898778972380936	-0.49828699724347003
733.857	-1.513680171832675	-1.4549085498544403	-2.0370305735325	-0.4989914734930564	-0.4982513080569415
733.891	-1.5059261931174062	-1.4398166052520518	-2.0539599833836855	-0.4989800762044803	-0.49826366562877034
733.925	-1.4979187482658292	-1.4248576481266737	-2.0708892775759584	-0.49898138772769907	-0.4982500487342029
733.959	-1.4896588020761572	-1.4100367447358408	-2.087818751536926	-0.4989908089290036	-0.49826578562930524
733.993	-1.4811483600131203	-1.3953580828664847	-2.1047477962883705	-0.49898852547307815	-0.4982494505471182
734.027	-1.472391619610546	-1.3808251151434727	-2.1216768318146393	-0.4989870378855849	-0.49824045089352775
734.061	-1.463390300903151	-1.3664423166199828	-2.1386056506753137	-0.4989929131393638	-0.49825437028828473
734.095	-1.4541457924977446	-1.35221465955856	-2.1555346163077145	-0.4989957741783168	-0.4982180469493751
734.129	-1.4446620185157368	-1.3381453603297035	-2.1724631983670153	-0.49899512147901764	-0.4982509126819523
734.163	-1.4349422608169349	-1.3242380315734252	-2.189391557922873	-0.49898577198302463	-0.4982371284014208
734.197	-1.4249879386441608	-1.310497679390502	-2.206320170355756	-0.49898679719511807	-0.4982418086833309
734.231	-1.4148016831792698	-1.2969282165245568	-2.2232483207927207	-0.49898481776986675	-0.49822873832815845
734.265	-1.4043882725501449	-1.2835323529345584	-2.2401765271395866	-0.49897878440602617	-0.4982174243233005
734.299	-1.3937497864078392	-1.2703146092406745	-2.2571045363292312	-0.49898407791083577	-0.49824481668800036
734.333	-1.3828879935377658	-1.2572796566059041	-2.274032657729496	-0.4989924412217117	-0.4982356704506946
734.367	-1.3718073602344425	-1.2444303501688008	-2.2909604467775875	-0.4989805757535042	-0.498220585438469
734.401	-1.3605115827060492	-1.2317697667067853	-2.3078880608438426	-0.498985825797808	-0.4982295662254284
734.435	-1.3490027314437254	-1.219302565989923	-2.3248158837599058	-0.49898332329287354	-0.4982210113143925
734.469	-1.337283723386676	-1.2070325257664332	-2.341743289597795	-0.4989953739355082	-0.49824075093924375
734.503	-1.3253595961329272	-1.1949617500232312	-2.3586708324772436	-0.49898795116729977	-0.49822635061318044
734.537	-1.3132330778946992	-1.183094467582487	-2.3755981329893245	-0.4989857411784727	-0.4982220883798125
734.571	-1.3009064287034777	-1.1714350697551257	-2.392525696161597	-0.49897158947689124	-0.4981543801970499
734.605	-1.288384645676273	-1.1599857108841127	-2.4094527878235588	-0.4989768921351028	-0.49819544706134294
734.639	-1.2756714473925472	-1.148749129744018	-2.4263797730155887	-0.49897476758502857	-0.4982110303693412
734.673	-1.262769097837525	-1.137730001138233	-2.4433070427253316	-0.4989817662997934	-0.4982067644605232
734.707	-1.2496819584886558	-1.126931344328141	-2.4602340108268077	-0.4989799310254669	-0.498204751546903
734.741	-1.2364146158584248	-1.116354905464059	-2.477160971246126	-0.4989870279839676	-0.4982021170617084
734.775	-1.222969995320012	-1.1060045520191506	-2.494087859709957	-0.4989792239904338	-0.4981786429839874
734.809	-1.2093514408320039	-1.095884099825637	-2.5110147470000044	-0.4989722573359706	-0.4981351310680947
734.843	-1.1955639831890694	-1.0859949913499554	-2.527941699130491	-0.4989691420774944	-0.498175224301219
734.877	-1.181611590008379	-1.0763401527492862	-2.54486847927831	-0.49898359664146447	-0.49819207585761194
734.911	-1.1674971049781249	-1.066923811320622	-2.5617955481351915	-0.49897392368731996	-0.49818101913959967
734.945	-1.1532252275085126	-1.0577477476207942	-2.5787222296325663	-0.49896544812079424	-0.4981796753916111
734.979	-1.1388005881074301	-1.048813583613574	-2.59564896144611	-0.4989702297376625	-0.4981683113808507
735.013	-1.1242266906668128	-1.040125304117913	-2.6125760264108266	-0.4989779763100101	-0.49819016377823644
735.047	-1.1095071908432208	-1.0316858261848618	-2.629502720185614	-0.498994946143905	-0.4982230015144302
735.081	-1.0946474798504875	-1.0234957679004426	-2.646429791141362	-0.4989920128567681	-0.498204765532401
735.115	-1.0796514772391306	-1.0155579278305344	-2.6633565784988895	-0.4989751495002628	-0.49818783312993614
735.149	-1.0645227695365143	-1.0078761493464754	-2.6802838772763162	-0.4989717354468295	-0.4981433022747823
735.183	-1.0492661680493671	-1.0004514595141891	-2.6972108225409146	-0.4989781876082098	-0.4981898391380489
735.217	-1.0338865789707619	-0.9932851544980869	-2.714137889465926	-0.49898644418344357	-0.49820398503309826
735.251	-1.0183876459027073	-0.9863808950714495	-2.7310653443878783	-0.49897776661944326	-0.4981950652413021
735.285	-1.0027737557110545	-0.9797403641273438	-2.7479925279956143	-0.49899198691362007	-0.49822862768035536
735.319	-0.987050170863121	-0.9733638158090085	-2.764919890535487	-0.49899412902060875	-0.4982186056185917
735.353	-0.9712208286608829	-0.9672548767316214	-2.7818476427321364	-0.4989778776786046	-0.49820347385350594
735.387	-0.9552898582423586	-0.9614157057348401	-2.79877505421786	-0.49898348904652745	-0.4982271247312949
735.421	-0.9392627535257958	-0.9558459335484933	-2.8157030864962107	-0.4989991557477941	-0.49822936984274996
735.455	-0.9231437647725415	-0.9505479109915822	-2.8326309616221153	-0.49898502746054213	-0.4982272001687583
735.489	-0.9069370361617384	-0.9455247255494637	-2.8495591353240735	-0.49898877589056234	-0.4981796042063152
735.523	-0.8906477172365634	-0.9407761242504642	-2.866487349316824	-0.4989628213295805	-0.49819575592728044
735.557	-0.8742805857811745	-0.936303141248048	-2.883415684041126	-0.49896987145546745	-0.4982030745618234
